ds,y,kc_centavos_lb,trm
2011-06-10,1411040.4306062348,258.86,1772.59
2011-06-13,1398726.23623986,255.96,1774.94
2011-06-14,1416970.92068675,259.25,1777.64
2011-06-15,1411229.32189668,258.63,1774.24
2011-06-16,1399840.5823627498,255.15,1781.4
2011-06-17,1388272.9533481598,250.82,1793.92
2011-06-20,1345058.7185304498,243.01,1787.8
2011-06-21,1317861.10643517,237.24,1789.47
2011-06-22,1305646.8645792,236.1,1780.48
2011-06-23,1311351.7294396749,237.47,1779.1
2011-06-24,1322033.5402092221,238.29,1788.11
2011-06-27,1334811.02747685,240.93,1787.8
2011-06-28,1343482.15067605,242.69,1787.8
2011-06-29,1377538.7624608774,249.77,1786.73
2011-06-30,1374043.23355816,250.09,1780.16
2011-07-01,1425673.2117011996,261.9,1772.32
2011-07-05,1410268.9050979645,260.34,1762.59
2011-07-06,1410337.6572749747,259.7,1766.57
2011-07-07,1408523.3806783147,259.18,1767.47
2011-07-08,1408912.660352505,260.59,1759.38
2011-07-11,1381881.8418146775,255.01,1759.41
2011-07-12,1363032.1911760948,249.69,1768.42
2011-07-13,1360740.1232703298,249.71,1765.32
2011-07-14,1383877.9554689375,255.61,1758.25
2011-07-15,1349873.7949008397,250.16,1748.41
2011-07-18,1329070.0619638748,245.45,1750.9
2011-07-19,1309471.413450915,240.14,1758.99
2011-07-20,1294793.654249865,237.34,1757.49
2011-07-21,1291403.3813465398,236.64,1757.49
2011-07-22,1275147.5534960248,233.45,1756.38
2011-07-25,1275512.7818683248,233.38,1757.35
2011-07-26,1295048.1208598998,235.8,1768.02
2011-07-27,1299609.83127679,237.97,1759.88
2011-07-28,1285022.2556393477,234.21,1764.89
2011-07-29,1280355.2985926997,232.32,1771.15
2011-08-01,1288361.5343041848,232.97,1777.82
2011-08-02,1289328.3241081648,234.06,1771.81
2011-08-03,1295900.2051120123,236.35,1765.53
2011-08-04,1295022.7302513598,235.12,1772.52
2011-08-05,1274902.0230375824,229.71,1781.33
2011-08-08,1289101.7183833797,230.94,1792.68
2011-08-09,1291973.3015208251,228.85,1811.18
2011-08-10,1296024.47871468,229.59,1811.68
2011-08-11,1294616.3143414876,230.85,1800.97
2011-08-12,1314579.4959447149,235.98,1793.47
2011-08-15,1305490.7940178495,235.64,1783.35
2011-08-16,1328392.416891375,240.3,1783.35
2011-08-17,1353324.1492107147,246.41,1776.66
2011-08-18,1400392.720072115,257.54,1767.29
2011-08-19,1410397.6201831996,258.2,1775.84
2011-08-22,1425644.9415833624,260.79,1779.05
2011-08-23,1423645.3939578747,260.25,1779.86
2011-08-24,1440458.6924935349,263.34,1781.91
2011-08-25,1458618.8719267824,265.43,1791.61
2011-08-26,1462753.1839629498,266.36,1791.05
2011-08-29,1481592.5867010397,269.68,1794.02
2011-08-30,1501593.4725422396,274.83,1787.52
2011-08-31,1508476.5601854846,276.89,1783.66
2011-09-01,1516345.2441436197,279.08,1780.26
2011-09-02,1527940.8059691875,281.75,1778.51
2011-09-06,1519687.8206443998,279.32,1782.8
2011-09-07,1499141.2833614524,273.59,1791.89
2011-09-08,1512605.4017327,276.76,1789.3
2011-09-09,1516614.737443575,277.47,1789.9
2011-09-12,1453258.2973357346,263.53,1796.58
2011-09-13,1476928.06713738,265.88,1811.34
2011-09-14,1475475.707022625,265.25,1813.42
2011-09-15,1466611.7774034375,261.75,1824.15
2011-09-16,1447341.3799982497,258.25,1822.04
2011-09-19,1442389.683877615,257.54,1820.29
2011-09-20,1460946.5821996648,257.61,1843.26
2011-09-21,1459076.0288194201,255.43,1854.96
2011-09-22,1443439.02181941,248.28,1882.23
2011-09-23,1412989.255161495,237.66,1915.63
2011-09-26,1358180.1179751751,229.06,1902.45
2011-09-27,1379826.9088988174,233.07,1903.31
2011-09-28,1390175.2978999598,237.28,1887.38
2011-09-29,1365906.8439713125,229.81,1907.75
2011-09-30,1359453.043516975,227.59,1915.1
2011-10-03,1361619.116838585,226.14,1929.01
2011-10-04,1374844.3197136999,226.66,1943.8
2011-10-05,1392609.4056142399,226.16,1972.76
2011-10-06,1386335.9918531198,225.68,1967.56
2011-10-07,1412393.1912253625,232.55,1952.09
2011-10-10,1369597.1797110897,227.29,1931.64
2011-10-11,1369064.86318899,227.19,1931.64
2011-10-12,1342726.1038048,224.62,1913.6
2011-10-13,1351162.3247429996,228.5,1896.72
2011-10-14,1406872.1329748796,237.41,1909.12
2011-10-17,1417863.548727395,241.46,1895.33
2011-10-18,1381145.1344212224,234.43,1895.33
2011-10-19,1383569.4478355749,233.9,1902.47
2011-10-20,1401272.3480197748,237.61,1900.1
2011-10-21,1384419.5162382752,233.58,1905.95
2011-10-24,1443816.36898785,246.12,1897.45
2011-10-25,1457516.6046412948,251.51,1878.78
2011-10-26,1392574.2278707875,239.43,1875.55
2011-10-27,1391879.7629255748,238.93,1878.1
2011-10-28,1377952.2959864198,238.42,1862.84
2011-10-31,1377036.8545380149,238.21,1863.06
2011-11-01,1342214.7435736875,230.25,1871.49
2011-11-02,1340843.008341375,227.25,1891.38
2011-11-03,1350871.8125959646,229.41,1889.66
2011-11-04,1374396.5255666252,231.75,1905.38
2011-11-07,1400649.30091273,235.31,1915.72
2011-11-08,1413319.6047919302,237.71,1915.72
2011-11-09,1403151.0110946898,236.76,1908.71
2011-11-10,1402512.4139760523,235.39,1917.69
2011-11-11,1412267.0883392498,237.8,1913.65
2011-11-14,1430460.9697984373,241.25,1913.65
2011-11-15,1408575.576159125,237.1,1913.65
2011-11-16,1442702.94549843,243.32,1915.41
2011-11-17,1425477.59025705,240.51,1912.2
2011-11-18,1407237.0802581299,237.24,1910.83
2011-11-21,1419932.8111220999,238.72,1917.45
2011-11-22,1429900.3781981047,239.06,1928.47
2011-11-23,1429898.2091276024,239.49,1925.39
2011-11-25,1431440.3793984524,238.77,1932.63
2011-11-28,1434481.2858947997,237.15,1948.48
2011-11-29,1409852.1773536198,232.86,1946.28
2011-11-30,1425967.5813820797,233.04,1967.18
2011-12-01,1449269.9237029748,239.9,1948.51
2011-12-02,1451125.4063008998,240.1,1949.56
2011-12-05,1422461.3639304473,236.23,1938.83
2011-12-06,1447651.2586296748,241.3,1936.29
2011-12-07,1438766.4901155147,239.66,1936.11
2011-12-08,1403419.9215482322,233.79,1930.57
2011-12-09,1393258.3079534895,231.88,1930.57
2011-12-12,1396808.2157375496,233.02,1927.1
2011-12-13,1369159.8944364,227.12,1932.3
2011-12-14,1374908.9106704597,228.64,1929.01
2011-12-15,1351770.5132623997,223.16,1937.6
2011-12-16,1348705.7387231998,222.8,1935.96
2011-12-19,1338027.7984396399,220.84,1935.64
2011-12-20,1353767.5434874247,223.3,1939.39
2011-12-21,1372571.3432659798,227.79,1932.08
2011-12-22,1358727.2611179298,224.71,1935.72
2011-12-23,1350448.6867688023,224.21,1927.71
2011-12-27,1345698.9878533573,224.21,1920.93
2011-12-28,1345159.56777004,224.21,1920.16
2011-12-29,1358021.58430213,224.21,1938.52
2011-12-30,1360949.864754425,224.21,1942.7
2012-01-03,1379419.9368735498,227.66,1942.7
2012-01-04,1385624.7549856799,232.56,1915.02
2012-01-05,1368409.29187424,231.59,1898.24
2012-01-06,1326056.20587935,225.35,1884.44
2012-01-09,1325298.3401966,225.2,1884.47
2012-01-10,1332361.05862398,226.56,1884.47
2012-01-11,1335246.112816357,229.79,1865.07
2012-01-12,1368882.0213758247,237.9,1854.17
2012-01-13,1359330.2996450101,237.72,1842.47
2012-01-17,1317220.9401782474,229.59,1841.31
2012-01-18,1313918.5701591398,229.64,1836.34
2012-01-19,1306803.1789507198,229.52,1827.24
2012-01-20,1309984.4081321796,230.92,1821.86
2012-01-23,1314837.779303125,230.9,1828.75
2012-01-24,1273017.1713187497,225.0,1811.55
2012-01-25,1278596.817070155,225.69,1814.58
2012-01-26,1265021.93059836,222.96,1814.69
2012-01-27,1265079.76108789,224.77,1801.88
2012-01-30,1264131.7204747,223.36,1810.55
2012-01-31,1260692.0040074799,222.04,1815.08
2012-02-01,1248747.589451395,220.91,1805.98
2012-02-02,1239639.8208684598,220.23,1797.68
2012-02-03,1241783.1568417,220.96,1795.55
2012-02-06,1239590.5385174025,222.03,1784.77
2012-02-07,1251167.8240431699,223.93,1787.96
2012-02-08,1264250.954591625,227.25,1783.34
2012-02-09,1255808.9079450748,226.17,1778.9
2012-02-10,1241190.3124775,223.75,1774.96
2012-02-13,1244637.8823523147,222.94,1785.59
2012-02-14,1226249.6854107499,220.25,1778.12
2012-02-15,1194065.1831923102,212.71,1785.24
2012-02-16,1172096.96390864,207.44,1791.29
2012-02-17,1167432.09821964,206.28,1792.92
2012-02-21,1168263.8084760224,208.19,1779.81
2012-02-22,1186499.1299017724,212.21,1777.59
2012-02-23,1174672.3475306048,209.26,1781.57
2012-02-24,1172295.9542877271,209.51,1776.11
2012-02-27,1172400.305841765,210.03,1772.42
2012-02-28,1180898.0056400176,211.11,1777.27
2012-02-29,1177256.3862151124,211.65,1767.83
2012-03-01,1168326.4020470623,209.95,1766.85
2012-03-02,1171311.3762316997,210.04,1770.7
2012-03-05,1169082.6980403722,208.91,1775.69
2012-03-06,1166620.9118731474,208.63,1774.03
2012-03-07,1135432.5944838796,201.56,1779.32
2012-03-08,1102092.97169565,195.45,1773.88
2012-03-09,1101380.024594245,196.43,1765.06
2012-03-12,1090100.0957338798,194.49,1762.08
2012-03-13,1078472.8190717248,191.59,1766.1
2012-03-14,1083078.7461740675,193.21,1760.77
2012-03-15,1074218.1918280998,191.35,1761.04
2012-03-16,1080126.6213785848,192.57,1761.02
2012-03-19,1065472.43783266,189.88,1758.38
2012-03-20,1070318.13747716,190.88,1758.38
2012-03-21,1070976.32898278,190.84,1759.78
2012-03-22,1066180.8585736274,190.07,1758.03
2012-03-23,1001360.63979732,176.24,1761.87
2012-03-26,1007379.35380984,177.68,1760.17
2012-03-27,1009126.7582191948,178.11,1759.58
2012-03-28,1068763.8701807924,189.99,1762.93
2012-03-29,1064631.2184990626,188.11,1771.25
2012-03-30,1041461.39009924,181.76,1784.66
2012-04-02,1071416.622737037,186.95,1792.07
2012-04-03,1079124.322862575,190.1,1779.13
2012-04-04,1054007.2828626,186.35,1767.84
2012-04-05,1062255.49050027,187.46,1772.58
2012-04-09,1062255.49050027,187.46,1772.58
2012-04-10,1027237.5883360525,179.47,1779.53
2012-04-11,1041462.6037425499,180.74,1793.3
2012-04-12,1045773.8009842198,182.28,1787.66
2012-04-13,1049696.60370663,184.14,1778.78
2012-04-16,1035836.9900106798,181.51,1777.12
2012-04-17,1008861.3498045225,176.17,1775.67
2012-04-18,1002283.9139850073,175.59,1769.07
2012-04-19,1002751.3694843975,175.09,1774.21
2012-04-20,1008006.1586916748,175.95,1776.06
2012-04-23,1022876.7535239275,179.57,1771.13
2012-04-24,1025424.0648926998,179.7,1774.44
2012-04-25,1044499.9718237973,184.39,1767.91
2012-04-26,1017602.9811605625,179.35,1763.85
2012-04-27,1005895.6718320122,176.85,1764.63
2012-04-30,1003018.3023937998,176.66,1761.2
2012-05-01,1015890.880158,178.98,1764.0
2012-05-02,1039564.8613349999,183.85,1764.0
2012-05-03,1032718.8250866296,182.91,1760.12
2012-05-04,999908.3122007101,176.76,1754.89
2012-05-07,1001247.30469236,176.76,1757.24
2012-05-08,997713.1467135799,175.81,1759.12
2012-05-09,998843.6615195499,175.87,1760.6
2012-05-10,1002859.49148979,174.91,1775.96
2012-05-11,1017147.7340199999,179.12,1765.0
2012-05-14,1010890.2241119824,177.87,1764.69
2012-05-15,1013481.5722140998,177.59,1771.6
2012-05-16,1024803.6922652923,179.11,1778.37
2012-05-17,1026171.7179488775,177.61,1793.61
2012-05-18,1037715.9005541899,178.63,1804.92
2012-05-21,1041350.7126636899,178.26,1814.46
2012-05-22,1024199.877436395,174.83,1814.46
2012-05-23,1025722.6735066851,173.98,1824.73
2012-05-24,1002431.9335496948,167.14,1845.17
2012-05-25,999567.1006831124,167.51,1836.45
2012-05-29,997309.6287766976,166.61,1840.69
2012-05-30,980447.921470655,165.61,1818.82
2012-05-31,970042.449070585,162.58,1827.83
2012-06-01,962851.0133533499,160.53,1833.8
2012-06-04,963328.8159611324,160.53,1834.71
2012-06-05,938654.056078035,157.61,1815.54
2012-06-06,924770.4839498125,156.55,1798.85
2012-06-07,913715.9289828074,155.97,1782.89
2012-06-08,905380.238992185,155.94,1766.91
2012-06-11,903318.2992428099,154.54,1776.26
2012-06-12,903563.0478878851,154.59,1776.26
2012-06-13,898676.4098278723,153.57,1776.47
2012-06-14,896506.2827612375,152.41,1783.45
2012-06-15,883779.30774705,149.4,1787.63
2012-06-18,885046.2367224499,149.8,1786.21
2012-06-19,887704.328868335,150.34,1786.21
2012-06-20,912942.013942035,156.83,1773.18
2012-06-21,887204.1325573251,151.85,1770.38
2012-06-22,912675.7945027798,156.48,1775.99
2012-06-25,902714.0454189549,153.26,1787.47
2012-06-26,928883.2554706924,156.91,1803.37
2012-06-27,968049.3144090999,164.6,1805.14
2012-06-28,954037.5466592298,162.74,1796.18
2012-06-29,954612.4751789997,161.85,1805.6
2012-07-02,968788.1652443497,166.99,1784.6
2012-07-03,986886.2435635501,170.67,1784.6
2012-07-05,1007876.1178030873,176.45,1771.53
2012-07-06,1016484.2415055897,177.88,1774.37
2012-07-09,1000676.6046337502,173.4,1785.25
2012-07-10,1017095.7601034999,176.16,1790.25
2012-07-11,1029987.0628076697,179.38,1785.06
2012-07-12,1039059.5216455298,180.91,1787.72
2012-07-13,1022152.3977896,177.2,1790.12
2012-07-16,1032585.03661962,180.48,1780.21
2012-07-17,1025665.66258464,179.28,1778.42
2012-07-18,1013383.5898072425,176.71,1778.97
2012-07-19,1014509.7011603399,177.02,1778.28
2012-07-20,1042065.5948702998,182.94,1775.8
2012-07-23,1040597.4832967999,182.64,1775.8
2012-07-24,1036812.268152815,180.14,1790.39
2012-07-25,1008735.5318655449,173.66,1797.33
2012-07-26,998486.99809595,171.35,1799.48
2012-07-27,985891.014712725,169.95,1789.22
2012-07-30,989455.2685102797,170.46,1791.12
2012-07-31,989034.701420205,170.61,1789.02
2012-08-01,975477.0424002449,167.67,1790.74
2012-08-02,968003.4200078271,166.51,1787.51
2012-08-03,965040.3390776776,165.53,1790.97
2012-08-06,967611.9492169351,166.59,1786.06
2012-08-07,980626.00681617,169.32,1785.29
2012-08-08,967735.9800358248,166.7,1785.29
2012-08-09,958331.6545133926,164.49,1788.03
2012-08-10,939042.4720923399,160.57,1788.08
2012-08-13,937785.8326296346,159.94,1791.61
2012-08-14,928262.2418500199,157.88,1792.86
2012-08-15,929152.6864901322,157.23,1800.81
2012-08-16,931840.1130341601,156.08,1817.18
2012-08-17,923036.94191544,153.48,1825.52
2012-08-20,926025.6038781825,154.37,1822.59
2012-08-21,933660.0287732023,155.89,1822.59
2012-08-22,929981.5511332499,155.85,1815.8
2012-08-23,917045.4549599201,153.56,1812.88
2012-08-24,922966.3656909573,155.21,1808.33
2012-08-27,938737.0919880249,157.7,1814.83
2012-08-28,963990.9066128001,162.05,1821.44
2012-08-29,969397.9981346925,162.33,1828.99
2012-08-30,970132.5744873398,162.04,1833.14
2012-08-31,953753.4312171248,159.07,1830.5
2012-09-04,952506.1197772175,159.37,1825.21
2012-09-05,954560.3199325047,159.82,1824.81
2012-09-06,930690.1165524048,156.17,1814.06
2012-09-07,918067.865673035,154.66,1804.09
2012-09-10,927714.168357625,157.3,1797.35
2012-09-11,972200.2790424374,165.75,1802.23
2012-09-12,991770.1602957498,170.45,1795.4
2012-09-13,998567.06768973,171.06,1802.22
2012-09-14,999479.186775795,171.54,1799.57
2012-09-17,1004412.7791081449,173.67,1789.54
2012-09-18,997755.1549209473,171.17,1799.77
2012-09-19,1006570.383382025,172.9,1800.19
2012-09-20,989785.9559987301,170.02,1795.66
2012-09-21,968364.9041086348,165.33,1798.98
2012-09-24,986079.0233284375,169.15,1796.75
2012-09-25,981374.1280785198,167.92,1799.29
2012-09-26,986981.8372646373,169.45,1795.69
2012-09-27,971349.6705078374,165.87,1799.55
2012-09-28,990723.4761652799,169.94,1798.08
2012-10-01,987701.4822771798,169.06,1800.52
2012-10-02,1000275.18081029,171.88,1797.97
2012-10-03,1031654.0085078148,178.11,1798.86
2012-10-04,1034191.73170863,178.44,1800.43
2012-10-05,995853.4020340401,171.02,1797.68
2012-10-08,964656.6632719501,164.97,1795.4
2012-10-09,967674.7715173002,165.58,1795.4
2012-10-10,954876.8576186398,162.68,1798.32
2012-10-11,947121.25578532,160.96,1799.78
2012-10-12,933829.3019770001,158.5,1797.68
2012-10-15,938931.9236270599,159.53,1797.68
2012-10-16,932491.7215444599,158.23,1797.68
2012-10-17,938058.4945196849,159.34,1797.81
2012-10-18,933081.3234637948,158.26,1798.53
2012-10-19,914845.2976619548,154.67,1797.66
2012-10-22,926184.91881344,156.88,1798.42
2012-10-23,943551.5607100273,159.91,1802.91
2012-10-24,935847.9733030999,156.94,1816.6
2012-10-25,932076.3259417498,156.12,1817.25
2012-10-26,934286.0780215325,156.59,1816.97
2012-10-29,937479.260377055,156.59,1823.18
2012-10-30,942983.002715325,156.94,1830.45
2012-10-31,934172.2375074375,155.25,1829.89
2012-11-01,922401.6404281249,152.78,1831.25
2012-11-02,914525.0016498748,151.79,1825.5
2012-11-05,923082.6833711999,153.16,1828.8
2012-11-06,905897.0972699999,149.75,1828.8
2012-11-07,897055.6244612873,149.35,1814.99
2012-11-08,907179.1215541173,151.39,1814.83
2012-11-09,906819.2065915948,151.38,1814.21
2012-11-12,898895.34760872,149.52,1816.99
2012-11-13,913266.0564302272,152.39,1816.99
2012-11-14,885799.5719111,146.68,1819.3
2012-11-15,888721.27212385,147.37,1818.2
2012-11-16,891429.3413516699,147.48,1822.61
2012-11-19,889382.799770685,146.99,1823.46
2012-11-20,906595.1166138075,150.99,1817.67
2012-11-21,882387.2743028199,146.36,1815.58
2012-11-23,885577.1279577198,146.98,1815.76
2012-11-26,875895.0619274898,144.62,1820.18
2012-11-27,869999.4031895098,143.07,1824.12
2012-11-28,869873.5348198499,143.1,1823.54
2012-11-29,891882.97939521,147.33,1825.08
2012-11-30,897907.5375797725,149.23,1817.93
2012-12-03,877834.6094417899,145.63,1813.72
2012-12-04,869442.4200009623,143.95,1813.73
2012-12-05,856721.310378285,141.42,1813.57
2012-12-06,857676.9390179374,141.85,1811.05
2012-12-07,864530.1634298174,143.93,1803.69
2012-12-10,868275.8370606373,145.29,1797.45
2012-12-11,846506.76743985,140.71,1799.4
2012-12-12,857076.2282939999,142.64,1801.5
2012-12-13,842825.5111519649,140.26,1796.31
2012-12-14,829026.4884053624,137.59,1795.05
2012-12-17,826495.9577772975,136.77,1798.37
2012-12-18,837940.197792995,139.21,1796.98
2012-12-19,829595.062934715,137.79,1794.14
2012-12-20,836873.5331914651,139.61,1790.46
2012-12-21,827256.8542613924,137.81,1788.87
2012-12-24,823057.8391084224,137.81,1779.79
2012-12-26,820121.3031809599,137.81,1773.44
2012-12-27,819219.5323055974,137.81,1771.49
2012-12-28,819242.6546357349,137.81,1771.54
2012-12-31,817711.9563806325,137.81,1768.23
2013-01-02,825411.0499452674,139.39,1768.23
2013-01-03,847163.7053434225,144.67,1759.97
2013-01-04,834233.4263355398,141.92,1760.83
2013-01-07,837363.7326530849,141.91,1767.54
2013-01-08,850028.1832661848,144.51,1767.54
2013-01-09,848863.6026719749,143.9,1771.31
2013-01-10,849353.1875957699,144.33,1767.96
2013-01-11,846443.883410125,144.37,1761.5
2013-01-14,863573.8711995451,147.81,1762.38
2013-01-15,868674.698288925,149.26,1758.45
2013-01-16,871394.68624362,148.66,1769.88
2013-01-17,872228.264639875,148.3,1775.15
2013-01-18,876547.695034935,149.93,1767.78
2013-01-22,876674.0059820601,149.96,1767.74
2013-01-23,849416.61120624,143.46,1776.96
2013-01-24,858380.35141342,145.12,1778.69
2013-01-25,840784.5106077724,141.43,1779.73
2013-01-28,843646.7717851249,142.06,1779.25
2013-01-29,845692.2672739198,142.42,1779.84
2013-01-30,852377.9446994625,144.15,1776.09
2013-01-31,842556.2724856199,142.42,1773.24
2013-02-01,843260.9894649875,142.33,1775.65
2013-02-04,844256.4070863998,142.48,1776.2
2013-02-05,834899.1532323199,139.64,1785.92
2013-02-06,835986.66912981,139.56,1789.09
2013-02-07,828945.20323923,137.93,1791.24
2013-02-08,824598.43555617,136.68,1795.21
2013-02-11,823324.3738083374,136.85,1790.61
2013-02-12,818004.87018558,136.32,1784.71
2013-02-13,820408.6577609999,136.95,1783.2
2013-02-14,810685.9131848399,135.48,1777.72
2013-02-15,807922.3181221224,134.41,1783.19
2013-02-19,805582.4209854575,133.73,1785.41
2013-02-20,800692.0714476749,131.9,1794.63
2013-02-21,816941.7872648175,135.49,1791.33
2013-02-22,819534.332475595,135.38,1798.21
2013-02-25,830395.30527195,137.34,1800.7
2013-02-26,832890.134283735,137.34,1806.11
2013-02-27,834111.9076811398,136.44,1818.54
2013-02-28,837894.887340445,137.39,1816.42
2013-03-01,835857.78153306,137.18,1814.28
2013-03-04,835720.0082153998,136.95,1816.48
2013-03-05,852654.2932653074,140.61,1813.53
2013-03-06,822354.358920875,134.9,1809.65
2013-03-07,824544.194188,135.49,1808.0
2013-03-08,829121.3614712874,136.81,1803.65
2013-03-11,830230.4010738375,137.33,1800.45
2013-03-12,832214.2655837999,137.66,1801.2
2013-03-13,825615.62738259,136.29,1801.64
2013-03-14,814638.28978224,134.36,1798.56
2013-03-15,809799.034242,133.5,1797.28
2013-03-18,803407.8849543999,131.6,1804.06
2013-03-19,791554.0218578848,128.73,1809.58
2013-03-20,791613.5030566399,128.72,1809.83
2013-03-21,793165.2411027125,128.81,1812.35
